,Ra,Rb,R3,V
120,-3.5,-2.5,9.226088437499804,494.16096524253027
121,-3.5,-2.4,9.33617210185798,498.9247675867959
122,-3.5,-2.3,9.40683390222356,501.982613200804
123,-3.5,-2.2,9.417587464273407,502.44796693335763
124,-3.5,-2.1,9.430240972981938,502.99553967996206
125,-3.5,-2.0,9.455361058663986,504.0825958182001
126,-3.5,-1.9,9.471793245430241,504.7936885156943
127,-3.5,-1.8,9.479886516337796,505.14391979793743
128,-3.5,-1.7,9.479805848568027,505.1404289501993
129,-3.5,-1.6,9.47154961947589,504.7831457535213
130,-3.5,-1.5,9.454949439271893,504.0647832441327
131,-3.5,-1.4,9.429652368444998,502.97006818344835
132,-3.5,-1.3,9.395080908553258,501.47400968433163
133,-3.5,-1.2,9.35035927739046,499.5387088146264
134,-3.5,-1.1,9.294181013791064,497.10762927715007
135,-3.5,-1.0,9.274844532819333,496.2708550480213
136,-3.5,-0.9,9.284475312882762,496.687621086023
137,-3.5,-0.8,9.289891516012023,496.92200391943095
138,-3.5,-0.7,9.29112174946652,496.9752415096646
139,-3.5,-0.6,9.288172474909441,496.84761348119366
140,-3.5,-0.5,9.281028179235488,496.53844851400135
141,-3.5,-0.4,9.269650963452694,496.04610655270045
142,-3.5,-0.3,9.253979523908196,495.36793471971
143,-3.5,-0.2,9.233927460853312,494.5001941194569
144,-3.5,-0.1,9.209380802424175,493.43795269017323
145,-3.5,0.1,9.209380802424175,493.43795269017323
146,-3.5,0.2,9.233927460853312,494.5001941194569
147,-3.5,0.3,9.253979523908196,495.36793471971
148,-3.5,0.4,9.269650963452694,496.04610655270045
149,-3.5,0.5,9.281028179235488,496.53844851400135
150,-3.5,0.6,9.288172474909441,496.84761348119366
151,-3.5,0.7,9.29112174946652,496.9752415096646
152,-3.5,0.8,9.289891516012023,496.92200391943095
153,-3.5,0.9,9.284475312882762,496.687621086023
154,-3.5,1.0,9.274844532819333,496.2708550480213
155,-3.5,1.1,9.294181013791064,497.10762927715007
156,-3.5,1.2,9.35035927739046,499.5387088146264
157,-3.5,1.3,9.395080908553258,501.47400968433163
158,-3.5,1.4,9.429652368444998,502.97006818344835
159,-3.5,1.5,9.454949439271893,504.0647832441327
160,-3.5,1.6,9.47154961947589,504.7831457535213
161,-3.5,1.7,9.479805848568027,505.1404289501993
162,-3.5,1.8,9.479886516337798,505.14391979793754
163,-3.5,1.9,9.471793245430241,504.7936885156943
164,-3.5,2.0,9.455361058663986,504.0825958182001
165,-3.5,2.1,9.430240972981938,502.99553967996206
166,-3.5,2.2,9.417587464273407,502.44796693335763
167,-3.5,2.3,9.40683390222356,501.982613200804
168,-3.5,2.4,9.33617210185798,498.9247675867959
169,-3.5,2.5,9.226088437499804,494.16096524253027
170,-3.5,2.6,9.140236486442824,490.44577527234236
171,-3.5,2.7,9.091716173885441,488.346088819743
172,-3.5,2.8,9.10069527495141,488.73465385304604
173,-3.5,2.9,9.105113254857546,488.92583919518086
174,-3.4,-2.9,9.45049798716752,501.160500655611
175,-3.4,-2.8,9.631721991820903,509.002857132736
176,-3.4,-2.7,9.738908311613855,513.6412786867414
177,-3.4,-2.6,9.81208323662354,516.8078782120662
178,-3.4,-2.5,9.862565715984662,518.9924762169289
179,-3.4,-2.4,9.895296734069614,520.4088907375791
180,-3.4,-2.3,9.912716804980398,521.1627335091283
181,-3.4,-2.2,9.915940179194777,521.3022230303795
182,-3.4,-2.1,9.905160817957942,520.8357528539995
183,-3.4,-2.0,9.87971551174941,519.7346229990524
184,-3.4,-1.9,9.837858956800439,517.9233065267008
185,-3.4,-1.8,9.776041446215856,515.248192071196
186,-3.4,-1.7,9.686757837035938,511.38449922271013
187,-3.4,-1.6,9.667233708189514,510.5396046481099
188,-3.4,-1.5,9.652954942812944,509.92169992654465
189,-3.4,-1.4,9.631295466557898,508.98439951634356
190,-3.4,-1.3,9.601899924139168,507.7123256377917
191,-3.4,-1.2,9.564248344266748,506.0829768555969
192,-3.4,-1.1,9.517603813847007,504.06446371237746
193,-3.4,-1.0,9.460925431028212,501.61174182566
194,-3.4,-0.9,9.392717904229386,498.6601033790726
195,-3.4,-0.8,9.310754361506465,495.1131818694711
196,-3.4,-0.7,9.281892836957809,493.86421728325763
197,-3.4,-0.6,9.278932134005043,493.7360946980467
198,-3.4,-0.5,9.271760036381504,493.425726618718
199,-3.4,-0.4,9.260338198592397,492.93145366775104
200,-3.4,-0.3,9.244604585232402,492.2505913014308
201,-3.4,-0.2,9.224471745372288,491.3793551349976
202,-3.4,-0.1,9.199824285176035,490.31275157171984
203,-3.4,0.1,9.199824285176035,490.31275157171984
204,-3.4,0.2,9.224471745372288,491.3793551349976
205,-3.4,0.3,9.244604585232402,492.2505913014308
206,-3.4,0.4,9.260338198592397,492.93145366775104
207,-3.4,0.5,9.271760036381504,493.425726618718
208,-3.4,0.6,9.278932134005043,493.7360946980467
209,-3.4,0.7,9.281892836957809,493.86421728325763
210,-3.4,0.8,9.310754361506465,495.1131818694711
211,-3.4,0.9,9.392717904229386,498.6601033790726
212,-3.4,1.0,9.460925431028214,501.61174182566003
213,-3.4,1.1,9.517603813847007,504.06446371237746
214,-3.4,1.2,9.56424834426675,506.08297685559694
215,-3.4,1.3,9.60189992413917,507.7123256377918
216,-3.4,1.4,9.631295466557898,508.98439951634356
217,-3.4,1.5,9.652954942812944,509.92169992654465
218,-3.4,1.6,9.667233708189514,510.5396046481099
219,-3.4,1.7,9.686757837035938,511.38449922271013
220,-3.4,1.8,9.776041446215856,515.248192071196
221,-3.4,1.9,9.837858956800439,517.9233065267008
222,-3.4,2.0,9.87971551174941,519.7346229990524
223,-3.4,2.1,9.905160817957942,520.8357528539995
224,-3.4,2.2,9.915940179194777,521.3022230303795
225,-3.4,2.3,9.912716804980398,521.1627335091283
226,-3.4,2.4,9.895296734069614,520.4088907375791
227,-3.4,2.5,9.862565715984664,518.9924762169289
228,-3.4,2.6,9.81208323662354,516.8078782120662
229,-3.4,2.7,9.738908311613857,513.6412786867415
230,-3.4,2.8,9.631721991820903,509.002857132736
231,-3.4,2.9,9.450497987167521,501.16050065561103
232,-3.3,-2.9,9.912861480504855,518.4573454950234
233,-3.3,-2.8,9.995201385277312,522.0205538390461
234,-3.3,-2.7,10.058268066237211,524.7497253682959
235,-3.3,-2.6,10.106082809385057,526.8188787420157
236,-3.3,-2.5,10.140966811213527,528.3284622997281
237,-3.3,-2.4,10.164320426939415,529.3390755454872
238,-3.3,-2.3,10.176968575761492,529.8864163463275
239,-3.3,-2.2,10.17932498222887,529.9883883756816
240,-3.3,-2.1,10.171464331309487,529.6482235792465
241,-3.3,-2.0,10.153134592103832,528.8550154760572
242,-3.3,-1.9,10.123714576322783,527.5818825279199
243,-3.3,-1.8,10.082098734835942,525.7809827814456
244,-3.3,-1.7,10.02645279935373,523.3729394132987
245,-3.3,-1.6,9.953686685785936,520.2240309497369
246,-3.3,-1.5,9.85816946914629,516.0905826020767
247,-3.3,-1.4,9.800552821730175,513.597257896455
248,-3.3,-1.3,9.774429899201309,512.466804615238
249,-3.3,-1.2,9.741148379557824,511.02656748084814
250,-3.3,-1.1,9.700214647031764,509.25518557687445
251,-3.3,-1.0,9.650956917501698,507.1235878618398
252,-3.3,-0.9,9.592457532586732,504.59206323808377
253,-3.3,-0.8,9.523441017468144,501.60541632337686
254,-3.3,-0.7,9.442078273663238,498.08449401457193
255,-3.3,-0.6,9.345615960290662,493.91014719157357
256,-3.3,-0.5,9.272611221831824,490.7509123837537
257,-3.3,-0.4,9.24673614198425,489.63118434095463
258,-3.3,-0.3,9.23091082399717,488.9463535137366
259,-3.3,-0.2,9.210658813647303,488.06996031822223
260,-3.3,-0.1,9.185862596867583,486.9969194059956
261,-3.3,0.1,9.185862596867583,486.9969194059956
262,-3.3,0.2,9.210658813647303,488.06996031822223
263,-3.3,0.3,9.23091082399717,488.9463535137366
264,-3.3,0.4,9.24673614198425,489.63118434095463
265,-3.3,0.5,9.272611221831824,490.7509123837537
266,-3.3,0.6,9.345615960290662,493.91014719157357
267,-3.3,0.7,9.442078273663238,498.08449401457193
268,-3.3,0.8,9.523441017468148,501.605416323377
269,-3.3,0.9,9.592457532586732,504.59206323808377
270,-3.3,1.0,9.650956917501698,507.1235878618398
271,-3.3,1.1,9.700214647031766,509.2551855768745
272,-3.3,1.2,9.741148379557824,511.02656748084814
273,-3.3,1.3,9.774429899201309,512.466804615238
274,-3.3,1.4,9.800552821730175,513.597257896455
275,-3.3,1.5,9.858169469146288,516.0905826020767
276,-3.3,1.6,9.953686685785936,520.2240309497369
277,-3.3,1.7,10.02645279935373,523.3729394132987
278,-3.3,1.8,10.082098734835942,525.7809827814456
279,-3.3,1.9,10.123714576322783,527.5818825279199
280,-3.3,2.0,10.153134592103834,528.8550154760574
281,-3.3,2.1,10.171464331309489,529.6482235792466
282,-3.3,2.2,10.17932498222887,529.9883883756816
283,-3.3,2.3,10.176968575761492,529.8864163463275
284,-3.3,2.4,10.164320426939415,529.3390755454872
285,-3.3,2.5,10.140966811213527,528.3284622997281
286,-3.3,2.6,10.10608280938506,526.8188787420158
287,-3.3,2.7,10.058268066237211,524.7497253682959
288,-3.3,2.8,9.995201385277312,522.0205538390461
289,-3.3,2.9,9.912861480504855,518.4573454950234
290,-3.2,-2.9,10.16681435338069,526.735349908721
291,-3.2,-2.8,10.22908365626115,529.4300153958051
292,-3.2,-2.7,10.278594413510241,531.5725627285517
293,-3.2,-2.6,10.31704027319908,533.2362834775004
294,-3.2,-2.5,10.3455331939603,534.4692969632765
295,-3.2,-2.4,10.364802092353482,535.3031465982068
296,-3.2,-2.3,10.375299685778863,535.7574234471883
297,-3.2,-2.2,10.3772600957973,535.8422589756567
298,-3.2,-2.1,10.37072611073787,535.5595048220318
299,-3.2,-2.0,10.35555398606354,534.9029405305681
300,-3.2,-1.9,10.331397095627437,533.8575660696013
301,-3.2,-1.8,10.297663869980525,532.3977816378845
302,-3.2,-1.7,10.253437119918491,530.4838964410831
303,-3.2,-1.6,10.197325601566721,528.0557052628285
304,-3.2,-1.5,10.127180380081544,525.0202142796898
305,-3.2,-1.4,10.03950232155928,521.2260006407794
306,-3.2,-1.3,9.928007340936873,516.4011244599254
307,-3.2,-1.2,9.893068598500534,514.8891720363363
308,-3.2,-1.1,9.856017653341897,513.2858153491017
309,-3.2,-1.0,9.811689760229338,511.36755324947814
310,-3.2,-0.9,9.75944289368437,509.1066024828172
311,-3.2,-0.8,9.69841888772762,506.4658264482606
312,-3.2,-0.7,9.627449596403853,503.3946743536227
313,-3.2,-0.6,9.544897710414148,499.8222926538115
314,-3.2,-0.5,9.44836699855253,495.6449859285938
315,-3.2,-0.4,9.361649103124734,491.89232275247895
316,-3.2,-0.3,9.316104757471106,489.9214194231088
317,-3.2,-0.2,9.264399419581348,487.6839029733579
318,-3.2,-0.1,9.206029734426167,485.15799102631746
319,-3.2,0.1,9.206029734426167,485.15799102631746
320,-3.2,0.2,9.264399419581348,487.6839029733579
321,-3.2,0.3,9.316104757471106,489.9214194231088
322,-3.2,0.4,9.361649103124734,491.89232275247895
323,-3.2,0.5,9.44836699855253,495.6449859285938
324,-3.2,0.6,9.544897710414148,499.8222926538115
325,-3.2,0.7,9.627449596403853,503.3946743536227
326,-3.2,0.8,9.69841888772762,506.4658264482606
327,-3.2,0.9,9.75944289368437,509.1066024828172
328,-3.2,1.0,9.811689760229338,511.36755324947814
329,-3.2,1.1,9.856017653341897,513.2858153491017
330,-3.2,1.2,9.893068598500534,514.8891720363363
331,-3.2,1.3,9.928007340936873,516.4011244599254
332,-3.2,1.4,10.03950232155928,521.2260006407794
333,-3.2,1.5,10.127180380081544,525.0202142796898
334,-3.2,1.6,10.197325601566721,528.0557052628285
335,-3.2,1.7,10.253437119918491,530.4838964410831
336,-3.2,1.8,10.297663869980527,532.3977816378846
337,-3.2,1.9,10.331397095627437,533.8575660696013
338,-3.2,2.0,10.355553986063542,534.9029405305682
339,-3.2,2.1,10.37072611073787,535.5595048220318
340,-3.2,2.2,10.3772600957973,535.8422589756567
341,-3.2,2.3,10.375299685778863,535.7574234471883
342,-3.2,2.4,10.364802092353482,535.3031465982068
343,-3.2,2.5,10.3455331939603,534.4692969632765
344,-3.2,2.6,10.31704027319908,533.2362834775004
345,-3.2,2.7,10.278594413510241,531.5725627285517
346,-3.2,2.8,10.229083656261151,529.4300153958052
347,-3.2,2.9,10.16681435338069,526.735349908721
348,-3.1,-2.9,10.358287157294878,532.3095680638058
349,-3.1,-2.8,10.410770691932871,534.5807604955033
350,-3.1,-2.7,10.453138997223913,536.4142226467206
351,-3.1,-2.6,10.486389805958652,537.8531307855694
352,-3.1,-2.5,10.511215486936397,538.9274467427034
353,-3.1,-2.4,10.528087623695228,539.6575780034415
354,-3.1,-2.3,10.537306675322892,540.0565267485783
355,-3.1,-2.2,10.53903040145789,540.1311199286896
356,-3.1,-2.1,10.533287813840797,539.8826130088668
357,-3.1,-2.0,10.519981670157556,539.3067978882408
358,-3.1,-1.9,10.498880027419137,538.3936373777216
359,-3.1,-1.8,10.46959507603939,537.1263492578364
360,-3.1,-1.7,10.431544468922525,535.4797328189588
361,-3.1,-1.6,10.383885250736494,533.4173096915657
362,-3.1,-1.5,10.325400291819594,530.8864093439347
363,-3.1,-1.4,10.254294151281343,527.8093351843603
364,-3.1,-1.3,10.167796678836012,524.0662106761914
365,-3.1,-1.2,10.061297691836764,519.4575330228184
366,-3.1,-1.1,9.992230109163781,516.4686761913473
367,-3.1,-1.0,9.95145984270836,514.7043681802627
368,-3.1,-0.9,9.903641586162674,512.635062766429
369,-3.1,-0.8,9.84814183029869,510.23334523065745
370,-3.1,-0.7,9.78412577718142,507.4630902097267
371,-3.1,-0.6,9.710472083695404,504.2757722753338
372,-3.1,-0.5,9.62563078117972,500.60431749436157
373,-3.1,-0.4,9.52737028799692,496.35215555460366
374,-3.1,-0.3,9.43761505583553,492.4680535139108
375,-3.1,-0.2,9.388930644873998,490.36126580458154
376,-3.1,-0.1,9.334151095954404,487.9907147779378
377,-3.1,0.1,9.334151095954404,487.9907147779378
378,-3.1,0.2,9.388930644873998,490.36126580458154
379,-3.1,0.3,9.437615055835531,492.4680535139109
380,-3.1,0.4,9.52737028799692,496.35215555460366
381,-3.1,0.5,9.62563078117972,500.60431749436157
382,-3.1,0.6,9.710472083695404,504.2757722753338
383,-3.1,0.7,9.78412577718142,507.4630902097267
384,-3.1,0.8,9.84814183029869,510.23334523065745
385,-3.1,0.9,9.903641586162676,512.6350627664291
386,-3.1,1.0,9.95145984270836,514.7043681802627
387,-3.1,1.1,9.992230109163781,516.4686761913473
388,-3.1,1.2,10.061297691836765,519.4575330228186
389,-3.1,1.3,10.167796678836014,524.0662106761915
390,-3.1,1.4,10.254294151281343,527.8093351843603
